Comment_ID,Comment_Text,Toxicity_Label,Clean,Toxic,Severe_Toxic,Threat,Identity_Attack,Toxicity_Score,Comment_Length,Word_Count,Platform,Topic,Moderation_Priority,Language
COM008259,I respectfully disagree but I understand your point.,Clean,1,0,0,0,0,0.089,52,8,Forum,Technology,High,English
COM008260,I respectfully disagree but I understand your point.,Clean,1,0,0,0,0,0.045,52,8,Forum,Technology,Medium,English
COM008261,The tone of this message is toxic and inappropriate.,Toxic,0,1,0,0,0,0.693,52,9,Social Media,Sports,Medium,English
COM008262,This article provides useful information and clear examples.,Clean,1,0,0,0,0,0.103,60,8,Forum,Gaming,Medium,English
COM008263,I respectfully disagree but I understand your point.,Clean,1,0,0,0,0,0.051,52,8,Social Media,Entertainment,Low,English
COM008264,I appreciate your explanation and the discussion was helpful.,Clean,1,0,0,0,0,0.075,61,9,Social Media,Gaming,Low,English
COM008265,The comment suggests harm and requires immediate moderation.,Threat,0,1,0,1,0,0.816,60,8,Community Chat,Education,Medium,English
COM008266,Thank you for sharing this perspective with the community.,Clean,1,0,0,0,0,0.179,58,9,News Comments,Gaming,Low,English
COM008267,Thank you for sharing this perspective with the community.,Clean,1,0,0,0,0,0.086,58,9,Social Media,Education,Low,English
COM008268,I respectfully disagree but I understand your point.,Clean,1,0,0,0,0,0.031,52,8,Social Media,Entertainment,Medium,English
COM008269,This article provides useful information and clear examples.,Clean,1,0,0,0,0,0.113,60,8,Blog,Sports,High,English
COM008270,This comment is rude and disrespectful.,Toxic,0,1,0,0,0,0.625,39,6,News Comments,Gaming,High,English
COM008271,This comment is rude and disrespectful.,Toxic,0,1,0,0,0,0.559,39,6,Community Chat,Politics,High,English
COM008272,I appreciate your explanation and the discussion was helpful.,Clean,1,0,0,0,0,0.164,61,9,Blog,Technology,Low,English
COM008273,The message targets a group unfairly and violates community rules.,Identity_Attack,0,1,0,0,1,0.816,66,10,Social Media,Gaming,High,English
COM008274,I appreciate your explanation and the discussion was helpful.,Clean,1,0,0,0,0,0.071,61,9,Forum,Education,High,English
COM008275,I respectfully disagree but I understand your point.,Clean,1,0,0,0,0,0.156,52,8,News Comments,Technology,Medium,English
COM008276,This article provides useful information and clear examples.,Clean,1,0,0,0,0,0.063,60,8,News Comments,Entertainment,Low,English
COM008277,The tone of this message is toxic and inappropriate.,Toxic,0,1,0,0,0,0.477,52,9,Community Chat,Gaming,Medium,English
COM008278,I respectfully disagree but I understand your point.,Clean,1,0,0,0,0,0.027,52,8,Social Media,Education,High,English
COM008279,Thank you for sharing this perspective with the community.,Clean,1,0,0,0,0,0.104,58,9,Community Chat,Technology,High,English
COM008280,This message contains severe abusive language and should be removed.,Severe_Toxic,0,1,1,0,0,0.786,68,10,Blog,Technology,Medium,English
COM008281,I appreciate your explanation and the discussion was helpful.,Clean,1,0,0,0,0,0.193,61,9,News Comments,Sports,Low,English
COM008282,I appreciate your explanation and the discussion was helpful.,Clean,1,0,0,0,0,0.106,61,9,Forum,Politics,Medium,English
COM008283,I respectfully disagree but I understand your point.,Clean,1,0,0,0,0,0.027,52,8,Social Media,Sports,High,English
COM008284,The message targets a group unfairly and violates community rules.,Identity_Attack,0,1,0,0,1,0.813,66,10,Blog,Gaming,Low,English
COM008285,This article provides useful information and clear examples.,Clean,1,0,0,0,0,0.114,60,8,Blog,Entertainment,Low,English
COM008286,I respectfully disagree but I understand your point.,Clean,1,0,0,0,0,0.066,52,8,Forum,Education,High,English
COM008287,I respectfully disagree but I understand your point.,Clean,1,0,0,0,0,0.068,52,8,Blog,Entertainment,High,English
COM008288,The message targets a group unfairly and violates community rules.,Identity_Attack,0,1,0,0,1,0.862,66,10,Social Media,Gaming,High,English
COM008289,I respectfully disagree but I understand your point.,Clean,1,0,0,0,0,0.003,52,8,Social Media,Gaming,Medium,English
COM008290,This reply includes intense personal abuse and harmful wording.,Severe_Toxic,0,1,1,0,0,0.924,63,9,Community Chat,Sports,High,English
COM008291,I appreciate your explanation and the discussion was helpful.,Clean,1,0,0,0,0,0.091,61,9,Social Media,Entertainment,Medium,English
COM008292,I appreciate your explanation and the discussion was helpful.,Clean,1,0,0,0,0,0.097,61,9,News Comments,Technology,High,English
COM008293,I appreciate your explanation and the discussion was helpful.,Clean,1,0,0,0,0,0.093,61,9,News Comments,Technology,High,English
COM008294,I respectfully disagree but I understand your point.,Clean,1,0,0,0,0,0.028,52,8,Social Media,Politics,Low,English
COM008295,I appreciate your explanation and the discussion was helpful.,Clean,1,0,0,0,0,0.029,61,9,News Comments,Technology,Medium,English
COM008296,Your message is unnecessarily hostile and offensive.,Toxic,0,1,0,0,0,0.746,52,7,Social Media,Politics,Low,English
COM008297,I respectfully disagree but I understand your point.,Clean,1,0,0,0,0,0.014,52,8,Blog,Sports,Medium,English
COM008298,That response is aggressive and not helpful.,Toxic,0,1,0,0,0,0.748,44,7,Social Media,Entertainment,Medium,English
COM008299,I appreciate your explanation and the discussion was helpful.,Clean,1,0,0,0,0,0.031,61,9,Forum,Technology,Medium,English
COM008300,I appreciate your explanation and the discussion was helpful.,Clean,1,0,0,0,0,0.097,61,9,Social Media,Entertainment,Medium,English
COM008301,I appreciate your explanation and the discussion was helpful.,Clean,1,0,0,0,0,0.088,61,9,News Comments,Gaming,Low,English
COM008302,I respectfully disagree but I understand your point.,Clean,1,0,0,0,0,0.081,52,8,Community Chat,Sports,Medium,English
COM008303,The tone of this message is toxic and inappropriate.,Toxic,0,1,0,0,0,0.653,52,9,Blog,Gaming,Medium,English
COM008304,I appreciate your explanation and the discussion was helpful.,Clean,1,0,0,0,0,0.175,61,9,Community Chat,Education,Medium,English
COM008305,This article provides useful information and clear examples.,Clean,1,0,0,0,0,0.06,60,8,Forum,Gaming,Medium,English
COM008306,This article provides useful information and clear examples.,Clean,1,0,0,0,0,0.111,60,8,Community Chat,Entertainment,Medium,English
COM008307,Thank you for sharing this perspective with the community.,Clean,1,0,0,0,0,0.023,58,9,Community Chat,Gaming,Low,English
COM008308,The tone of this message is toxic and inappropriate.,Toxic,0,1,0,0,0,0.605,52,9,Social Media,Gaming,Medium,English
COM008309,The comment is extremely hostile and violates community standards.,Severe_Toxic,0,1,1,0,0,0.859,66,9,Social Media,Education,High,English
COM008310,I appreciate your explanation and the discussion was helpful.,Clean,1,0,0,0,0,0.191,61,9,Community Chat,Politics,Medium,English
COM008311,This article provides useful information and clear examples.,Clean,1,0,0,0,0,0.099,60,8,Community Chat,Politics,High,English
COM008312,The tone of this message is toxic and inappropriate.,Toxic,0,1,0,0,0,0.465,52,9,Forum,Education,Low,English
COM008313,The comment suggests harm and requires immediate moderation.,Threat,0,1,0,1,0,0.913,60,8,Community Chat,Education,High,English
COM008314,This comment is rude and disrespectful.,Toxic,0,1,0,0,0,0.7,39,6,Forum,Education,Low,English
COM008315,This reply includes discriminatory language and needs review.,Identity_Attack,0,1,0,0,1,0.916,61,8,Social Media,Entertainment,Medium,English
COM008316,The tone of this message is toxic and inappropriate.,Toxic,0,1,0,0,0,0.611,52,9,Forum,Technology,High,English
COM008317,I respectfully disagree but I understand your point.,Clean,1,0,0,0,0,0.174,52,8,News Comments,Sports,High,English
COM008318,I respectfully disagree but I understand your point.,Clean,1,0,0,0,0,0.037,52,8,Community Chat,Gaming,Low,English
COM008319,The tone of this message is toxic and inappropriate.,Toxic,0,1,0,0,0,0.595,52,9,Forum,Entertainment,Low,English
COM008320,I respectfully disagree but I understand your point.,Clean,1,0,0,0,0,0.065,52,8,Forum,Technology,Medium,English
COM008321,Thank you for sharing this perspective with the community.,Clean,1,0,0,0,0,0.084,58,9,News Comments,Gaming,High,English
COM008322,This article provides useful information and clear examples.,Clean,1,0,0,0,0,0.188,60,8,Blog,Education,Medium,English
COM008323,I respectfully disagree but I understand your point.,Clean,1,0,0,0,0,0.123,52,8,News Comments,Education,Low,English
COM008324,This reply includes intense personal abuse and harmful wording.,Severe_Toxic,0,1,1,0,0,0.801,63,9,Social Media,Education,Medium,English
COM008325,This article provides useful information and clear examples.,Clean,1,0,0,0,0,0.043,60,8,News Comments,Gaming,Medium,English
COM008326,The tone of this message is toxic and inappropriate.,Toxic,0,1,0,0,0,0.69,52,9,Social Media,Education,High,English
COM008327,This article provides useful information and clear examples.,Clean,1,0,0,0,0,0.152,60,8,Blog,Education,Low,English
COM008328,The tone of this message is toxic and inappropriate.,Toxic,0,1,0,0,0,0.599,52,9,News Comments,Politics,Medium,English
COM008329,This article provides useful information and clear examples.,Clean,1,0,0,0,0,0.043,60,8,Forum,Technology,Low,English
COM008330,I appreciate your explanation and the discussion was helpful.,Clean,1,0,0,0,0,0.023,61,9,News Comments,Education,Low,English
COM008331,I appreciate your explanation and the discussion was helpful.,Clean,1,0,0,0,0,0.172,61,9,Community Chat,Education,Low,English
COM008332,This article provides useful information and clear examples.,Clean,1,0,0,0,0,0.158,60,8,Social Media,Politics,Medium,English
COM008333,This article provides useful information and clear examples.,Clean,1,0,0,0,0,0.193,60,8,Community Chat,Technology,High,English
COM008334,This article provides useful information and clear examples.,Clean,1,0,0,0,0,0.109,60,8,Forum,Gaming,High,English
COM008335,This reply contains a threat-like statement and is unsafe.,Threat,0,1,0,1,0,0.887,58,9,Forum,Sports,Medium,English
COM008336,Your message is unnecessarily hostile and offensive.,Toxic,0,1,0,0,0,0.515,52,7,Blog,Technology,Low,English
COM008337,This article provides useful information and clear examples.,Clean,1,0,0,0,0,0.081,60,8,Forum,Education,Medium,English
COM008338,I respectfully disagree but I understand your point.,Clean,1,0,0,0,0,0.001,52,8,Community Chat,Education,High,English
COM008339,This article provides useful information and clear examples.,Clean,1,0,0,0,0,0.101,60,8,News Comments,Gaming,Low,English
COM008340,That response is aggressive and not helpful.,Toxic,0,1,0,0,0,0.476,44,7,Social Media,Entertainment,High,English
COM008341,The comment suggests harm and requires immediate moderation.,Threat,0,1,0,1,0,0.86,60,8,Blog,Gaming,Medium,English
COM008342,Thank you for sharing this perspective with the community.,Clean,1,0,0,0,0,0.066,58,9,Social Media,Technology,Medium,English
COM008343,I respectfully disagree but I understand your point.,Clean,1,0,0,0,0,0.145,52,8,News Comments,Entertainment,Low,English
COM008344,Thank you for sharing this perspective with the community.,Clean,1,0,0,0,0,0.159,58,9,Blog,Sports,Medium,English
COM008345,This article provides useful information and clear examples.,Clean,1,0,0,0,0,0.177,60,8,Social Media,Gaming,Medium,English
COM008346,This article provides useful information and clear examples.,Clean,1,0,0,0,0,0.043,60,8,Blog,Politics,High,English
COM008347,I respectfully disagree but I understand your point.,Clean,1,0,0,0,0,0.111,52,8,Community Chat,Sports,Low,English
COM008348,This article provides useful information and clear examples.,Clean,1,0,0,0,0,0.194,60,8,Community Chat,Sports,High,English
COM008349,I respectfully disagree but I understand your point.,Clean,1,0,0,0,0,0.065,52,8,Social Media,Sports,Medium,English
COM008350,I appreciate your explanation and the discussion was helpful.,Clean,1,0,0,0,0,0.09,61,9,Social Media,Technology,Medium,English
COM008351,I respectfully disagree but I understand your point.,Clean,1,0,0,0,0,0.196,52,8,Forum,Sports,Medium,English
COM008352,I respectfully disagree but I understand your point.,Clean,1,0,0,0,0,0.125,52,8,Social Media,Sports,Medium,English
COM008353,This reply contains a threat-like statement and is unsafe.,Threat,0,1,0,1,0,0.711,58,9,Community Chat,Education,Low,English
COM008354,I appreciate your explanation and the discussion was helpful.,Clean,1,0,0,0,0,0.11,61,9,Blog,Gaming,Medium,English
COM008355,This reply includes intense personal abuse and harmful wording.,Severe_Toxic,0,1,1,0,0,0.852,63,9,Community Chat,Sports,Low,English
COM008356,This article provides useful information and clear examples.,Clean,1,0,0,0,0,0.024,60,8,News Comments,Entertainment,Low,English
COM008357,I appreciate your explanation and the discussion was helpful.,Clean,1,0,0,0,0,0.141,61,9,Forum,Technology,Medium,English
COM008358,This reply includes intense personal abuse and harmful wording.,Severe_Toxic,0,1,1,0,0,0.792,63,9,Social Media,Education,Medium,English
COM008359,I appreciate your explanation and the discussion was helpful.,Clean,1,0,0,0,0,0.151,61,9,Social Media,Technology,Low,English
COM008360,I appreciate your explanation and the discussion was helpful.,Clean,1,0,0,0,0,0.121,61,9,Forum,Politics,High,English
COM008361,Thank you for sharing this perspective with the community.,Clean,1,0,0,0,0,0.063,58,9,News Comments,Sports,Medium,English
COM008362,This reply includes discriminatory language and needs review.,Identity_Attack,0,1,0,0,1,0.916,61,8,Blog,Gaming,High,English
COM008363,I respectfully disagree but I understand your point.,Clean,1,0,0,0,0,0.152,52,8,Blog,Politics,Low,English
COM008364,Thank you for sharing this perspective with the community.,Clean,1,0,0,0,0,0.043,58,9,Forum,Entertainment,High,English
COM008365,This comment is rude and disrespectful.,Toxic,0,1,0,0,0,0.634,39,6,Blog,Technology,Low,English
COM008366,Thank you for sharing this perspective with the community.,Clean,1,0,0,0,0,0.166,58,9,Blog,Technology,Low,English
COM008367,This article provides useful information and clear examples.,Clean,1,0,0,0,0,0.168,60,8,Blog,Sports,High,English
COM008368,Thank you for sharing this perspective with the community.,Clean,1,0,0,0,0,0.13,58,9,Forum,Entertainment,Low,English
COM008369,This reply includes discriminatory language and needs review.,Identity_Attack,0,1,0,0,1,0.755,61,8,Forum,Sports,Medium,English
COM008370,This comment attacks someone based on identity and should be moderated.,Identity_Attack,0,1,0,0,1,0.832,71,11,News Comments,Gaming,High,English
COM008371,Thank you for sharing this perspective with the community.,Clean,1,0,0,0,0,0.164,58,9,Social Media,Politics,Medium,English
